,Product Name,Category,Product Feel,Product Fit,Product Function,Best Suited Activity,sku_orderInAvailabilityMap,Color,Best Suited Weather,sku_size
2744,"ABC Classic-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",339,Silver Drop,"Spring, Summer, Fall, Winter",35
2745,"ABC Classic-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",9,Belgian Blue,"Spring, Summer, Fall, Winter",36
2746,"ABC Classic-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, golf, work, casual",88,Artifact,"Spring, Summer, Fall, Winter",40
2747,"ABC Classic-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",342,Silver Drop,"Spring, Summer, Fall, Winter",36
2748,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",171,Trench,"Spring, Fall, Winter",29
2749,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",170,Trench,"Spring, Fall, Winter",28
2750,"ABC Classic-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",8,Belgian Blue,"Spring, Summer, Fall, Winter",35
2751,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",28,Trench,"Spring, Summer, Fall, Winter",36
2752,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",26,Trench,"Spring, Summer, Fall, Winter",34
2753,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",27,Trench,"Spring, Summer, Fall, Winter",35
2754,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",106,Trench,"Spring, Fall, Winter",30
2755,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",29,Trench,"Spring, Summer, Fall, Winter",38
2756,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",74,Black,"Spring, Fall, Winter",38
2757,"ABC Classic-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",337,Silver Drop,"Spring, Summer, Fall, Winter",34
2758,"ABC Classic-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, golf, work, casual",84,Artifact,"Spring, Summer, Fall, Winter",34
2759,"ABC Classic-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",333,Silver Drop,"Spring, Summer, Fall, Winter",32
2760,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",64,Rover,"Spring, Fall, Winter",36
2761,"ABC Classic-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, golf, work, casual",85,Artifact,"Spring, Summer, Fall, Winter",35
2762,"ABC Classic-Fit 5 Pocket Pant 34""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",336,Silver Drop,"Spring, Summer, Fall, Winter",33
2763,"ABC Classic-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, golf, work, casual",86,Artifact,"Spring, Summer, Fall, Winter",36
2764,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",109,Trench,"Spring, Fall, Winter",33
2765,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",21,Trench,"Spring, Summer, Fall, Winter",29
2766,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",108,Trench,"Spring, Fall, Winter",32
2767,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",25,Trench,"Spring, Summer, Fall, Winter",32
2768,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",24,Trench,"Spring, Summer, Fall, Winter",33
2769,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",65,Rover,"Spring, Fall, Winter",38
2770,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",22,Trench,"Spring, Summer, Fall, Winter",30
2771,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",66,Rover,"Spring, Fall, Winter",40
2772,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",107,Trench,"Spring, Fall, Winter",31
2773,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",23,Trench,"Spring, Summer, Fall, Winter",31
2774,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","casual, On the Move, work",23,Bone,"Cold Weather, Fall, Spring, Summer, Winter",36
2775,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",88,Gatsby Blue,"Spring, Fall, Winter",38
2776,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",49,Obsidian,"Spring, Fall, Winter",31
2777,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",59,Rover,"Spring, Fall, Winter",31
2778,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",84,Gatsby Blue,"Spring, Fall, Winter",33
2779,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,9,Belgian Blue,"Spring, Fall",36
2780,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",85,Gatsby Blue,"Spring, Fall, Winter",34
2781,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",60,Rover,"Spring, Fall, Winter",32
2782,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",50,Obsidian,"Spring, Fall, Winter",32
2783,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",86,Gatsby Blue,"Spring, Fall, Winter",35
2784,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",33,White,"Spring, Fall, Winter",40
2785,"ABC Slim-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",42,True Navy,"Spring, Summer, Fall, Winter",36
2786,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",87,Gatsby Blue,"Spring, Fall, Winter",36
2787,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",32,White,"Spring, Fall, Winter",38
2788,"ABC Classic-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",6,Belgian Blue,"Spring, Summer, Fall, Winter",33
2789,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","casual, On the Move, work",24,Bone,"Cold Weather, Fall, Spring, Summer, Winter",38
2790,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",63,Rover,"Spring, Fall, Winter",35
2791,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,11,Belgian Blue,"Spring, Fall",40
2792,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",31,White,"Spring, Fall, Winter",36
2793,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",30,White,"Spring, Fall, Winter",35
2794,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",29,White,"Spring, Fall, Winter",34
2795,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",61,Rover,"Spring, Fall, Winter",33
2796,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,10,Belgian Blue,"Spring, Fall",38
2797,"ABC Slim-Fit 5 Pocket Pant 37""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, casual",22,Artifact,"Spring, Fall, Winter",32
2798,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",62,Rover,"Spring, Fall, Winter",34
2799,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",51,Obsidian,"Spring, Fall, Winter",33
2800,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",52,Obsidian,"Spring, Fall, Winter",34
2801,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,4,Belgian Blue,"Spring, Fall",31
2802,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,5,Belgian Blue,"Spring, Fall",32
2803,"ABC Classic-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",7,Belgian Blue,"Spring, Summer, Fall, Winter",34
2804,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",89,Gatsby Blue,"Spring, Fall, Winter",40
2805,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",53,Obsidian,"Spring, Fall, Winter",35
2806,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","casual, On the Move, work",25,Bone,"Cold Weather, Fall, Spring, Summer, Winter",40
2807,"ABC Slim-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",43,True Navy,"Spring, Summer, Fall, Winter",38
2808,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,8,Belgian Blue,"Spring, Fall",35
2809,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",57,Rover,"Spring, Fall, Winter",29
2810,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",58,Rover,"Spring, Fall, Winter",30
2811,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,6,Belgian Blue,"Spring, Fall",33
2812,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,7,Belgian Blue,"Spring, Fall",34
2813,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",56,Rover,"Spring, Fall, Winter",28
2814,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",54,Obsidian,"Spring, Fall, Winter",36
2815,"ABC Slim-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",39,True Navy,"Spring, Summer, Fall, Winter",33
2816,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",41,Dove Grey,"Spring, Fall, Winter",46
2817,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",40,Dove Grey,"Spring, Fall, Winter",44
2818,"ABC Classic-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",4,Belgian Blue,"Spring, Summer, Fall, Winter",31
2819,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",37,Dove Grey,"Spring, Fall, Winter",38
2820,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",39,Dove Grey,"Spring, Fall, Winter",42
2821,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",38,Dove Grey,"Spring, Fall, Winter",40
2822,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",111,Black,"Spring, Summer, Fall, Winter",28
2823,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",315,Compass Khaki,"Spring, Summer, Fall, Winter",30
2824,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","casual, On the Move, work",27,Bone,"Cold Weather, Fall, Spring, Summer, Winter",44
2825,"ABC Slim-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",38,True Navy,"Spring, Summer, Fall, Winter",32
2826,"ABC Classic-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",3,Belgian Blue,"Spring, Summer, Fall, Winter",30
2827,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",112,Black,"Spring, Summer, Fall, Winter",29
2828,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",55,Obsidian,"Spring, Fall, Winter",38
2829,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",113,Black,"Spring, Summer, Fall, Winter",30
2830,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","casual, On the Move, work",28,Bone,"Cold Weather, Fall, Spring, Summer, Winter",46
2831,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,2,Belgian Blue,"Spring, Fall",29
2832,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,3,Belgian Blue,"Spring, Fall",30
2833,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",316,Compass Khaki,"Spring, Summer, Fall, Winter",31
2834,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,1,Belgian Blue,"Spring, Fall",28
2835,"ABC Slim-Fit 5 Pocket Pant 32""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","casual, On the Move, work",26,Bone,"Cold Weather, Fall, Spring, Summer, Winter",42
2836,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",32,Dove Grey,"Spring, Fall, Winter",32
2837,"ABC Slim-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",41,True Navy,"Spring, Summer, Fall, Winter",35
2838,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",31,Dove Grey,"Spring, Fall, Winter",31
2839,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",83,Gatsby Blue,"Spring, Fall, Winter",32
2840,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",34,Dove Grey,"Spring, Fall, Winter",34
2841,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",33,Dove Grey,"Spring, Fall, Winter",33
2842,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",28,Dove Grey,"Spring, Fall, Winter",28
2843,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",30,Dove Grey,"Spring, Fall, Winter",30
2844,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",29,Dove Grey,"Spring, Fall, Winter",29
2845,"ABC Slim-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",40,True Navy,"Spring, Summer, Fall, Winter",34
2846,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",79,Gatsby Blue,"Spring, Fall, Winter",28
2847,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",115,Black,"Spring, Summer, Fall, Winter",32
2848,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",56,Obsidian,"Spring, Fall, Winter",40
2849,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",116,Black,"Spring, Summer, Fall, Winter",33
2850,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",80,Gatsby Blue,"Spring, Fall, Winter",29
2851,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",36,Dove Grey,"Spring, Fall, Winter",36
2852,"ABC Classic-Fit 5 Pocket Pant 34""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",35,Dove Grey,"Spring, Fall, Winter",35
2853,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",81,Gatsby Blue,"Spring, Fall, Winter",30
2854,"ABC Classic-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",5,Belgian Blue,"Spring, Summer, Fall, Winter",32
2855,"ABC Classic-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, casual",82,Gatsby Blue,"Spring, Fall, Winter",31
2856,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",114,Black,"Spring, Summer, Fall, Winter",31
2857,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",11,Belgian Blue,"Spring, Fall, Winter",40
2858,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",114,Trench,"Spring, Fall, Winter",40
2859,"ABC Slim-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",8,Obsidian,"Spring, Fall, Winter",31
2860,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",10,Belgian Blue,"Spring, Fall, Winter",38
2861,"ABC Slim-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",9,Obsidian,"Spring, Fall, Winter",30
2862,"ABC Classic-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",1,Belgian Blue,"Spring, Summer, Fall, Winter",28
2863,"ABC Classic-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, travel, golf, work, casual",24,Bone,"Spring, Fall, Winter",29
2864,"ABC Classic-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",2,Belgian Blue,"Spring, Summer, Fall, Winter",29
2865,"ABC Slim-Fit Trouser 32""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",36,True Navy,"Spring, Summer, Fall, Winter",30
2866,"ABC Classic-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, travel, golf, work, casual",23,Bone,"Spring, Fall, Winter",28
2867,"ABC Slim-Fit 5 Pocket Pant 28""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, work, casual",216,Army Green,"Spring, Fall, Winter",30
