,Product Name,Category,Product Feel,Product Fit,Product Function,Best Suited Activity,sku_orderInAvailabilityMap,Color,Best Suited Weather,sku_size
1921,"ABC Classic-Fit Trouser 34""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",15,Black,"Spring, Fall, Winter",31
1922,"ABC Classic-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",19,Black,"Spring, Fall, Winter",35
1923,"ABC Classic-Fit Golf Short 7""",Shorts,,Classic Fit,"ABC Technology, Pocketed, Water Resistant",golf,11,True Navy,"Spring, Summer, Warm Weather",30
1924,"ABC Classic-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",14,Black,"Spring, Fall, Winter",30
1925,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",10,Black,"Spring, Fall, Winter",29
1926,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",11,Black,"Spring, Fall, Winter",28
1927,"ABC Classic-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",12,Black,"Spring, Fall, Winter",28
1928,"ABC Classic-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",13,Black,"Spring, Fall, Winter",29
1929,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",8,Black,"Spring, Fall, Winter",31
1930,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",9,Black,"Spring, Fall, Winter",30
1931,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",6,Black,"Spring, Fall, Winter",33
1932,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",5,Black,"Spring, Fall, Winter",34
1933,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",7,Black,"Spring, Fall, Winter",32
1934,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",53,Nomad,"Spring, Fall, Winter",36
1935,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",54,Nomad,"Spring, Fall, Winter",38
1936,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",55,Nomad,"Spring, Fall, Winter",40
1937,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",17,Army Green,"Spring, Fall, Winter",33
1938,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",22,Army Green,"Spring, Fall, Winter",28
1939,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,10,Compass Khaki,,38
1940,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",19,Army Green,"Spring, Fall, Winter",31
1941,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",20,Army Green,"Spring, Fall, Winter",30
1942,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",21,Army Green,"Spring, Fall, Winter",29
1943,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",18,Army Green,"Spring, Fall, Winter",32
1944,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,11,Compass Khaki,,40
1945,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",46,Nomad,"Spring, Fall, Winter",29
1946,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",12,Army Green,"Spring, Fall, Winter",40
1947,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,3,Compass Khaki,,30
1948,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",15,Army Green,"Spring, Fall, Winter",35
1949,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",16,Army Green,"Spring, Fall, Winter",34
1950,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,4,Compass Khaki,,31
1951,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",47,Nomad,"Spring, Fall, Winter",30
1952,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",13,Army Green,"Spring, Fall, Winter",38
1953,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",48,Nomad,"Spring, Fall, Winter",31
1954,"ABC Slim-Fit Trouser 30""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"Reflective, Pocketed, ABC Technology","On the Move, travel, golf, work, casual",14,Army Green,"Spring, Fall, Winter",36
1955,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,8,Compass Khaki,,35
1956,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,9,Compass Khaki,,36
1957,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,6,Compass Khaki,,33
1958,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,5,Compass Khaki,,32
1959,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,7,Compass Khaki,,34
1960,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",49,Nomad,"Spring, Fall, Winter",32
1961,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",50,Nomad,"Spring, Fall, Winter",33
1962,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",51,Nomad,"Spring, Fall, Winter",34
1963,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",52,Nomad,"Spring, Fall, Winter",35
1964,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,1,Compass Khaki,,28
1965,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,2,Compass Khaki,,29
1966,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",68,Black,"Spring, Summer, Fall, Winter",29
1967,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",67,Black,"Spring, Summer, Fall, Winter",28
1968,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",69,Black,"Spring, Summer, Fall, Winter",30
1969,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",245,Compass Khaki,"Spring, Summer, Fall, Winter",29
1970,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,19,Belgian Blue,,35
1971,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",247,Compass Khaki,"Spring, Summer, Fall, Winter",31
1972,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,22,Belgian Blue,,40
1973,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",246,Compass Khaki,"Spring, Summer, Fall, Winter",30
1974,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,20,Belgian Blue,,36
1975,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,21,Belgian Blue,,38
1976,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,18,Belgian Blue,,34
1977,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,17,Belgian Blue,,33
1978,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,14,Belgian Blue,,30
1979,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,13,Belgian Blue,,29
1980,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,16,Belgian Blue,,32
1981,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,15,Belgian Blue,,31
1982,"ABC Slim-Fit Golf Trouser 34""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,12,Belgian Blue,,28
1983,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",44,Mojave Tan,"Spring, Fall, Winter",40
1984,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",43,Mojave Tan,"Spring, Fall, Winter",38
1985,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",244,Compass Khaki,"Spring, Summer, Fall, Winter",28
1986,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,22,Compass Khaki,"Spring, Fall",40
1987,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",41,Mojave Tan,"Spring, Fall, Winter",35
1988,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",42,Mojave Tan,"Spring, Fall, Winter",36
1989,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",40,Mojave Tan,"Spring, Fall, Winter",34
1990,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",39,True Navy,"Spring, Fall, Winter",33
1991,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,21,Compass Khaki,"Spring, Fall",38
1992,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",38,Mojave Tan,"Spring, Fall, Winter",32
1993,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,20,Compass Khaki,"Spring, Fall",36
1994,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",229,Raw Linen,"Spring, Summer, Fall, Winter",36
1995,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",39,Mojave Tan,"Spring, Fall, Winter",33
1996,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",228,Raw Linen,"Spring, Summer, Fall, Winter",35
1997,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",37,True Navy,"Spring, Fall, Winter",31
1998,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",38,True Navy,"Spring, Fall, Winter",32
1999,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",154,Trench,"Spring, Summer, Fall, Winter",40
2000,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",36,Mojave Tan,"Spring, Fall, Winter",30
2001,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,18,Compass Khaki,"Spring, Fall",34
2002,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",227,Raw Linen,"Spring, Summer, Fall, Winter",34
2003,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",37,Mojave Tan,"Spring, Fall, Winter",31
2004,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,19,Compass Khaki,"Spring, Fall",35
2005,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",226,Raw Linen,"Spring, Summer, Fall, Winter",33
2006,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",35,Mojave Tan,"Spring, Fall, Winter",29
2007,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,17,Compass Khaki,"Spring, Fall",33
2008,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",42,True Navy,"Spring, Fall, Winter",36
2009,"ABC Slim-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Slim Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",34,Mojave Tan,"Spring, Fall, Winter",28
2010,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,15,Compass Khaki,"Spring, Fall",31
2011,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,16,Compass Khaki,"Spring, Fall",32
2012,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",231,Raw Linen,"Spring, Summer, Fall, Winter",40
2013,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",40,True Navy,"Spring, Fall, Winter",34
2014,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",41,True Navy,"Spring, Fall, Winter",35
2015,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,13,Compass Khaki,"Spring, Fall",29
2016,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,14,Compass Khaki,"Spring, Fall",30
2017,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",230,Raw Linen,"Spring, Summer, Fall, Winter",38
2018,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",222,Raw Linen,"Spring, Summer, Fall, Winter",29
2019,"ABC Slim-Fit Golf Trouser 32""L",Trousers,,Slim Fit,"ABC Technology, Reflective, Pocketed",golf,12,Compass Khaki,"Spring, Fall",28
2020,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",221,Raw Linen,"Spring, Summer, Fall, Winter",28
2021,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",225,Raw Linen,"Spring, Summer, Fall, Winter",32
2022,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",224,Raw Linen,"Spring, Summer, Fall, Winter",31
2023,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",78,Army Green,"Spring, Summer, Fall, Winter",28
2024,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",79,Army Green,"Spring, Summer, Fall, Winter",29
2025,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",223,Raw Linen,"Spring, Summer, Fall, Winter",30
2026,"Surge Lined Short 6""",Shorts,Swift,Relaxed Fit,"Lightweight, Out of Mind Liner, Pocketed","bike, running",11,Carbon Dust,"Spring, Summer, Warm Weather",XS
2027,"Surge Lined Short 6""",Shorts,Swift,Relaxed Fit,"Lightweight, Out of Mind Liner, Pocketed","bike, running",10,Carbon Dust,"Spring, Summer, Warm Weather",XL
2028,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",45,Nomad,"Spring, Fall, Winter",28
2029,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",43,True Navy,"Spring, Fall, Winter",38
2030,"ABC Slim-Fit Trouser 34""L *Smooth Twill",Trousers,"Smooth Twill, Twill",Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, travel, golf, work, casual",44,True Navy,"Spring, Fall, Winter",40
2031,"Surge Lined Short 6""",Shorts,Swift,Relaxed Fit,"Lightweight, Out of Mind Liner, Pocketed","bike, running",12,Carbon Dust,"Spring, Summer, Warm Weather",XXL
2032,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",152,Trench,"Spring, Summer, Fall, Winter",36
2033,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",153,Trench,"Spring, Summer, Fall, Winter",38
2034,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",51,Raw Linen,"Spring, Fall, Winter",28
2035,"Surge Lined Short 6""",Shorts,Swift,Relaxed Fit,"Lightweight, Out of Mind Liner, Pocketed","bike, running",7,Carbon Dust,"Spring, Summer, Warm Weather",L
2036,"ABC Classic-Fit Trouser 34""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",55,True Navy,"Spring, Fall, Winter",40
2037,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",52,Raw Linen,"Spring, Fall, Winter",29
2038,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",53,Raw Linen,"Spring, Fall, Winter",30
2039,"ABC Classic-Fit 5 Pocket Pant 32""L *Utilitech",Trousers,"Utilitech, Cotton",Classic Fit,"ABC Technology, Reflective, Pocketed","On the Move, work, casual",54,Raw Linen,"Spring, Fall, Winter",31
2040,"Surge Lined Short 6""",Shorts,Swift,Relaxed Fit,"Lightweight, Out of Mind Liner, Pocketed","bike, running",9,Carbon Dust,"Spring, Summer, Warm Weather",S
2041,"Surge Lined Short 6""",Shorts,Swift,Relaxed Fit,"Lightweight, Out of Mind Liner, Pocketed","bike, running",8,Carbon Dust,"Spring, Summer, Warm Weather",M
2042,"ABC Classic-Fit Trouser 34""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",54,True Navy,"Spring, Fall, Winter",38
2043,"Surge Lined Short 6""",Shorts,Swift,Relaxed Fit,"Lightweight, Out of Mind Liner, Pocketed","bike, running",15,Flicker Pace Utility Blue Multi,"Spring, Summer, Warm Weather",S
2044,"ABC Classic-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",7,Belgian Blue,"Spring, Fall, Winter",34
2045,"ABC Classic-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",8,Belgian Blue,"Spring, Fall, Winter",35
2046,"ABC Classic-Fit Trouser 34""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",50,True Navy,"Spring, Fall, Winter",33
2047,"ABC Classic-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",9,Belgian Blue,"Spring, Fall, Winter",36
2048,"ABC Classic-Fit Trouser 34""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",51,True Navy,"Spring, Fall, Winter",34
2049,"ABC Classic-Fit Trouser 30""L *Stretch Cotton VersaTwill",Trousers,"Cotton, VersaTwill, Twill",Classic Fit,"ABC Technology, Anti Stink, Reflective, Pocketed","On the Move, work, casual",6,Belgian Blue,"Spring, Fall, Winter",33
2050,"Surge Lined Short 6""",Shorts,Swift,Relaxed Fit,"Lightweight, Out of Mind Liner, Pocketed","bike, running",14,Flicker Pace Utility Blue Multi,"Spring, Summer, Warm Weather",M
2051,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",66,Deep Artifact,"Spring, Summer, Fall, Winter",40
2052,"ABC Slim-Fit 5 Pocket Pant 30""L *Warpstreme",Trousers,Warpstreme,Slim Fit,"ABC Technology, Pocketed, Reflective","On the Move, golf, work, casual",65,Deep Artifact,"Spring, Summer, Fall, Winter",38
